City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
396,Shimodate,36.3,139.9833,75.18,43,99,5.46,JP,2022-04-23 06:50:43,overcast clouds
397,Bairiki,1.3292,172.9752,82.4,83,20,9.22,KI,2022-04-23 06:50:43,few clouds
398,Chapais,49.7834,-74.8492,13.78,99,76,2.37,CA,2022-04-23 06:50:44,broken clouds
399,Bam,29.106,58.357,88.93,13,69,4.94,IR,2022-04-23 06:50:44,broken clouds
400,Gudivada,16.45,80.9833,97.0,26,100,5.37,IN,2022-04-23 06:50:44,overcast clouds
401,Lata,40.1629,-8.3327,50.81,95,63,3.47,PT,2022-04-23 06:50:45,light rain
402,Minggang,32.4586,114.0486,81.72,41,0,5.35,CN,2022-04-23 06:50:45,clear sky
403,Plouzane,48.3833,-4.6167,50.32,93,100,17.27,FR,2022-04-23 06:50:46,overcast clouds
404,Hirara,24.8,125.2833,82.26,78,75,18.41,JP,2022-04-23 06:50:46,broken clouds
405,Tilichiki,60.4667,166.1,26.51,91,89,3.11,RU,2022-04-23 06:50:46,overcast clouds
406,Henties Bay,-22.116,14.2845,60.87,88,30,7.34,NA,2022-04-23 06:51:47,scattered clouds
407,Obregon,11.9566,-85.9636,78.69,75,98,5.73,NI,2022-04-23 06:51:47,overcast clouds
408,Les Cayes,18.2,-73.75,73.92,85,98,2.73,HT,2022-04-23 06:51:48,overcast clouds
409,Shaunavon,49.6501,-108.4181,33.58,96,100,10.94,CA,2022-04-23 06:51:48,overcast clouds
410,Kaeo,-35.1,173.7833,60.33,81,1,5.7,NZ,2022-04-23 06:51:48,clear sky
411,Marsaxlokk,35.8419,14.5431,61.41,82,0,6.91,MT,2022-04-23 06:51:49,clear sky
412,Baghmara,23.795,86.2085,106.47,9,4,11.63,IN,2022-04-23 06:51:49,clear sky
413,Carauari,-4.8828,-66.8958,72.46,99,100,1.9,BR,2022-04-23 06:51:50,light rain
414,Pyrzyce,53.1462,14.8926,50.27,68,0,5.7,PL,2022-04-23 06:51:50,clear sky
415,Russell,32.3502,-85.1999,67.23,100,0,0.0,US,2022-04-23 06:51:50,mist
416,Cangucu,-31.395,-52.6756,52.27,95,100,9.66,BR,2022-04-23 06:51:51,overcast clouds
417,Kihei,20.785,-156.4656,75.22,76,0,18.41,US,2022-04-23 06:48:12,clear sky
418,South Sioux City,42.4739,-96.4136,73.35,59,40,26.46,US,2022-04-23 06:47:33,scattered clouds
419,Mulchen,-37.7167,-72.2333,52.99,93,100,10.78,CL,2022-04-23 06:51:51,overcast clouds
420,Canandaigua,42.8742,-77.288,43.65,75,100,5.06,US,2022-04-23 06:49:40,overcast clouds
421,Sept-Iles,50.2001,-66.3821,28.92,46,0,19.57,CA,2022-04-23 06:50:02,clear sky
422,Geraldton,-28.7667,114.6,86.41,19,0,5.75,AU,2022-04-23 06:51:52,clear sky
423,Belaya Gora,68.5333,146.4167,22.91,83,100,4.03,RU,2022-04-23 06:51:53,overcast clouds
424,Kirakira,-10.4544,161.9205,81.01,80,44,3.29,SB,2022-04-23 06:51:53,light rain
425,Vega De Alatorre,20.0333,-96.6333,74.77,88,0,7.16,MX,2022-04-23 06:51:53,clear sky
426,Mandera,3.9366,41.867,87.01,51,100,8.41,KE,2022-04-23 06:51:54,overcast clouds
427,Lazaro Cardenas,17.9583,-102.2,74.61,80,31,2.68,MX,2022-04-23 06:51:54,scattered clouds
428,Olafsvik,64.8945,-23.7142,44.53,89,73,9.95,IS,2022-04-23 06:51:54,broken clouds
429,Lebyazhye,55.2689,66.4947,38.88,35,5,11.41,RU,2022-04-23 06:51:55,clear sky
430,New Glasgow,45.5834,-62.6486,38.98,90,27,13.35,CA,2022-04-23 06:51:55,scattered clouds
431,Norman Wells,65.282,-126.8329,23.04,50,20,8.05,CA,2022-04-23 06:51:56,few clouds
432,Chernyshevsk,52.5243,117.0174,47.91,13,100,7.63,RU,2022-04-23 06:51:56,overcast clouds
433,Acarau,-2.8856,-40.12,74.79,94,100,13.35,BR,2022-04-23 06:51:56,overcast clouds
434,Gourcy,13.2167,-2.35,88.88,12,100,9.73,BF,2022-04-23 06:51:57,overcast clouds
435,Marawi,7.9986,124.2928,76.55,85,78,4.03,PH,2022-04-23 06:51:57,light rain
436,Ojinaga,29.5667,-104.4167,77.95,29,0,3.44,MX,2022-04-23 06:51:58,clear sky
437,Sirsilla,18.3833,78.8333,102.6,20,0,5.88,IN,2022-04-23 06:51:58,clear sky
438,Stornoway,58.2093,-6.3865,44.92,91,75,16.11,GB,2022-04-23 06:51:58,broken clouds
439,Gornozavodsk,58.3758,58.3211,42.62,50,78,5.08,RU,2022-04-23 06:51:59,broken clouds
440,Vestmannaeyjar,63.4427,-20.2734,44.53,85,8,1.92,IS,2022-04-23 06:51:59,clear sky
441,Zvishavane,-20.3267,30.0665,70.43,69,72,3.87,ZW,2022-04-23 06:52:00,broken clouds
442,Zaysan,47.4667,84.8667,41.59,89,100,4.18,KZ,2022-04-23 06:52:00,light rain
443,Batemans Bay,-35.7167,150.1833,66.9,82,28,3.27,AU,2022-04-23 06:52:01,scattered clouds
444,Banda Aceh,5.5577,95.3222,86.49,69,100,9.19,ID,2022-04-23 06:52:01,overcast clouds
445,Muisne,0.6,-80.0333,76.23,83,100,5.32,EC,2022-04-23 06:52:01,overcast clouds
446,Zwedru,6.0667,-8.1281,72.66,97,100,0.34,LR,2022-04-23 06:52:02,overcast clouds
447,Padang,-0.9492,100.3543,87.85,72,54,8.14,ID,2022-04-23 06:52:02,broken clouds
448,Ulladulla,-35.35,150.4667,67.1,82,30,3.36,AU,2022-04-23 06:52:03,scattered clouds
449,Xining,36.6167,101.7667,63.0,31,100,5.19,CN,2022-04-23 06:52:03,overcast clouds
450,Vilyuysk,63.7553,121.6247,30.11,73,100,6.35,RU,2022-04-23 06:52:03,overcast clouds
451,Rio Grande,-32.035,-52.0986,59.27,87,100,19.13,BR,2022-04-23 06:51:47,overcast clouds
452,Nizwa,22.9333,57.5333,93.29,18,15,9.44,OM,2022-04-23 06:51:28,few clouds
453,Gusau,12.1628,6.6614,89.89,36,13,10.78,NG,2022-04-23 06:53:04,few clouds
454,Robat Karim,35.4846,51.0829,78.66,22,0,9.22,IR,2022-04-23 06:53:04,clear sky
455,Axim,4.8699,-2.2405,80.71,83,25,4.59,GH,2022-04-23 06:53:05,scattered clouds
456,Merauke,-8.4667,140.3333,84.79,73,100,9.24,ID,2022-04-23 06:53:05,overcast clouds
457,Namatanai,-3.6667,152.4333,82.31,77,35,7.36,PG,2022-04-23 06:53:06,light rain
458,Tual,-5.6667,132.75,84.42,68,100,1.68,ID,2022-04-23 06:53:06,overcast clouds
459,Innisfail,-17.5333,146.0333,76.1,88,94,13.82,AU,2022-04-23 06:53:06,overcast clouds
460,Derzhavinsk,51.1,66.3167,49.82,25,98,11.74,KZ,2022-04-23 06:53:07,overcast clouds
461,Luwuk,-0.9516,122.7875,83.84,81,100,1.34,ID,2022-04-23 06:53:07,overcast clouds
462,Bathsheba,13.2167,-59.5167,77.61,73,40,14.97,BB,2022-04-23 06:53:08,scattered clouds
463,San Quintin,30.4833,-115.95,57.04,80,0,16.11,MX,2022-04-23 06:53:08,clear sky
464,Acapulco,16.8634,-99.8901,78.57,72,39,3.94,MX,2022-04-23 06:52:43,scattered clouds
465,Pasni,25.2631,63.471,82.96,66,94,11.39,PK,2022-04-23 06:53:09,overcast clouds
466,Phoenixville,40.1304,-75.5149,56.59,55,0,4.61,US,2022-04-23 06:48:54,clear sky
467,Salinas,36.6777,-121.6555,53.69,78,20,6.91,US,2022-04-23 06:51:34,few clouds
468,Batagay,67.6333,134.6333,26.31,81,100,5.7,RU,2022-04-23 06:53:10,overcast clouds
469,Vila Do Maio,15.1333,-23.2167,70.59,79,30,15.12,CV,2022-04-23 06:53:10,scattered clouds
470,Mayo,38.8876,-76.5119,58.1,77,0,0.0,US,2022-04-23 06:53:11,clear sky
471,Hukuntsi,-24.0,21.75,71.8,43,0,9.1,BW,2022-04-23 06:53:11,clear sky
472,Sambava,-14.2667,50.1667,79.77,82,100,7.58,MG,2022-04-23 06:53:11,light rain
473,Xinzhou,38.4092,112.7333,84.6,11,0,19.1,CN,2022-04-23 06:53:12,clear sky
474,Deyang,31.1302,104.382,84.72,40,62,3.67,CN,2022-04-23 06:53:12,broken clouds
475,Narrabri,-30.3167,149.7833,77.09,38,100,12.66,AU,2022-04-23 06:53:13,overcast clouds
476,Muroto,33.2833,134.15,66.11,77,100,2.89,JP,2022-04-23 06:53:13,moderate rain
477,Auki,-8.7676,160.7034,80.56,81,99,2.66,SB,2022-04-23 06:53:14,overcast clouds
478,Necochea,-38.5473,-58.7368,46.62,70,23,11.63,AR,2022-04-23 06:53:14,few clouds
479,Alofi,-19.0595,-169.9187,76.89,88,6,4.61,NU,2022-04-23 06:53:14,clear sky
480,San Luis,-33.295,-66.3356,54.41,72,0,11.48,AR,2022-04-23 06:51:25,clear sky
481,Havre-Saint-Pierre,50.2334,-63.5986,35.96,64,100,16.11,CA,2022-04-23 06:53:15,overcast clouds
482,Channel-Port Aux Basques,47.5702,-59.1367,36.28,94,100,7.09,CA,2022-04-23 06:53:15,overcast clouds
483,Kholmogory,64.2229,41.656,35.22,91,100,6.96,RU,2022-04-23 06:53:16,overcast clouds
484,Gatesville,31.4352,-97.7439,71.55,75,100,16.11,US,2022-04-23 06:53:16,overcast clouds
485,San Pedro,14.35,121.0167,94.23,53,20,8.05,PH,2022-04-23 06:48:56,few clouds
486,Yatou,37.15,122.3833,62.98,39,0,12.84,CN,2022-04-23 06:53:17,clear sky
487,Qui Nhon,13.7667,109.2333,84.07,72,9,10.18,VN,2022-04-23 06:53:17,clear sky
488,Ejido,8.5514,-71.2375,67.42,91,100,1.52,VE,2022-04-23 06:53:18,overcast clouds
489,Kankan,10.3854,-9.3057,81.99,51,100,3.69,GN,2022-04-23 06:53:18,overcast clouds
490,San Carlos De Bariloche,-41.1456,-71.3082,47.95,76,100,19.57,AR,2022-04-23 06:53:19,moderate rain
491,Tautira,-17.7333,-149.15,79.43,80,98,14.92,PF,2022-04-23 06:53:19,light rain
492,Vicksburg,32.3526,-90.8779,65.93,94,40,9.22,US,2022-04-23 06:53:20,scattered clouds
493,Corumba,-19.0092,-57.6533,74.48,76,3,2.73,BR,2022-04-23 06:53:20,clear sky
494,Moron,-34.6534,-58.6198,51.55,80,2,3.87,AR,2022-04-23 06:53:20,clear sky
495,Comodoro Rivadavia,-45.8667,-67.5,53.46,71,0,21.85,AR,2022-04-23 06:53:21,clear sky
496,Maltahohe,-24.8333,16.9833,68.86,34,5,4.59,NA,2022-04-23 06:54:21,clear sky
497,Sorland,67.667,12.6934,39.74,73,99,12.62,NO,2022-04-23 06:54:22,overcast clouds
498,Ishim,56.1128,69.4902,33.15,33,93,15.32,RU,2022-04-23 06:54:22,overcast clouds
499,Okato,-39.2,173.8833,59.18,75,50,5.99,NZ,2022-04-23 06:54:22,scattered clouds
500,Satipo,-11.2522,-74.6386,72.21,88,100,1.1,PE,2022-04-23 06:54:23,overcast clouds
501,Vitim,59.4511,112.5578,38.12,60,100,2.37,RU,2022-04-23 06:54:23,light rain
502,Podor,16.6527,-14.9587,78.75,34,0,2.3,MR,2022-04-23 06:54:24,clear sky
503,Richards Bay,-28.783,32.0377,73.35,83,96,11.3,ZA,2022-04-23 06:54:24,overcast clouds
504,Mission Bend,29.6938,-95.6649,73.15,85,1,5.99,US,2022-04-23 06:54:24,clear sky
505,Chalchihuites,23.4833,-103.8833,54.73,34,2,5.82,MX,2022-04-23 06:54:25,clear sky
506,Flums,47.0906,9.343,59.14,63,100,5.66,CH,2022-04-23 06:54:25,light rain
507,Chardara,41.2547,67.9692,77.5,37,17,6.6,KZ,2022-04-23 06:54:26,few clouds
508,Thai Nguyen,21.5928,105.8442,87.58,66,76,6.8,VN,2022-04-23 06:52:00,broken clouds
509,Pevek,69.7008,170.3133,10.98,96,71,2.91,RU,2022-04-23 06:54:26,broken clouds
510,Vernon,50.2581,-119.2691,45.3,67,14,2.3,CA,2022-04-23 06:54:27,few clouds
511,Mnogovershinnyy,53.9353,139.9242,27.48,83,100,4.65,RU,2022-04-23 06:54:27,overcast clouds
512,Nipawin,53.3668,-104.0009,35.64,87,100,8.05,CA,2022-04-23 06:54:17,overcast clouds
513,Puerto Leguizamo,-0.1934,-74.7819,71.62,96,96,2.71,CO,2022-04-23 06:54:28,overcast clouds
514,Tonj,7.2737,28.6822,85.78,52,38,5.06,SS,2022-04-23 06:54:28,scattered clouds
515,Luba,3.4568,8.5547,75.09,83,100,4.27,GQ,2022-04-23 06:54:28,moderate rain
516,Madinat Sittah Uktubar,29.8167,31.05,64.0,43,5,14.34,EG,2022-04-23 06:54:29,clear sky
517,Cayenne,4.9333,-52.3333,75.09,1,100,0.0,GF,2022-04-23 06:54:29,fog
518,Nkhotakota,-12.9274,34.2961,76.69,77,32,11.81,MW,2022-04-23 06:54:30,light rain
519,Hanzhong,33.0728,107.0303,81.39,45,66,2.17,CN,2022-04-23 06:54:30,broken clouds
520,Pokhara,28.2333,83.9833,88.54,25,3,7.18,NP,2022-04-23 06:54:30,clear sky
521,Goderich,43.7501,-81.7165,46.72,76,100,6.91,CA,2022-04-23 06:54:31,overcast clouds
522,Pinawa,50.1489,-95.8811,35.37,95,100,10.65,CA,2022-04-23 06:54:31,overcast clouds
523,Vagamo,61.8751,9.0967,39.56,80,90,1.52,NO,2022-04-23 06:54:32,overcast clouds
524,Irondequoit,43.2134,-77.5797,44.85,84,100,6.02,US,2022-04-23 06:54:32,overcast clouds
525,Huilong,31.8111,121.655,61.54,95,100,9.01,CN,2022-04-23 06:54:32,light rain
526,Rehoboth,-23.3167,17.0833,67.96,38,1,4.29,NA,2022-04-23 06:54:33,clear sky
527,Kongolo,-5.3833,27.0,76.77,81,100,2.21,CD,2022-04-23 06:54:33,light rain
528,Neiafu,-18.65,-173.9833,81.28,83,40,0.0,TO,2022-04-23 06:54:33,scattered clouds
529,Kutum,14.2,24.6667,85.39,11,58,8.39,SD,2022-04-23 06:54:34,broken clouds
530,Jalu,29.0331,21.5482,80.56,12,99,8.77,LY,2022-04-23 06:54:34,overcast clouds
531,Aquiraz,-3.9014,-38.3911,77.09,94,100,7.02,BR,2022-04-23 06:54:35,heavy intensity rain
532,Hami,42.8,93.45,79.66,10,0,10.98,CN,2022-04-23 06:54:35,clear sky
533,Usinsk,65.9939,57.5281,23.32,72,7,6.62,RU,2022-04-23 06:54:36,clear sky
534,Stephenville,32.2207,-98.2023,70.18,72,75,23.02,US,2022-04-23 06:54:36,broken clouds
535,Nouakchott,18.0858,-15.9785,71.28,42,0,16.37,MR,2022-04-23 06:54:36,clear sky
536,Sur,22.5667,59.5289,95.97,29,13,7.76,OM,2022-04-23 06:54:37,few clouds
537,Singleton,-32.5667,151.1833,66.97,79,100,4.0,AU,2022-04-23 06:54:37,overcast clouds
538,Atar,20.5169,-13.0499,68.45,30,0,7.2,MR,2022-04-23 06:54:38,clear sky
539,Chimbote,-9.0853,-78.5783,64.9,92,89,5.32,PE,2022-04-23 06:54:38,overcast clouds
540,Grand Island,40.925,-98.342,71.55,71,40,39.12,US,2022-04-23 06:54:39,scattered clouds
541,Ust-Tsilma,65.441,52.1498,33.57,87,99,8.48,RU,2022-04-23 06:51:37,overcast clouds
542,Sioux Lookout,50.1001,-91.917,33.87,93,100,9.22,CA,2022-04-23 06:55:39,mist
543,Lozova,48.8894,36.3176,54.23,57,82,10.85,UA,2022-04-23 06:55:40,broken clouds
544,Savannah Bight,16.45,-85.85,78.82,78,99,6.55,HN,2022-04-23 06:55:40,overcast clouds
545,Hay River,60.8156,-115.7999,28.38,80,75,3.44,CA,2022-04-23 06:53:37,broken clouds
546,Miranda,3.2499,-76.2281,66.33,96,100,1.41,CO,2022-04-23 06:55:40,overcast clouds
547,Kultuk,51.7208,103.6956,37.22,71,100,8.57,RU,2022-04-23 06:55:41,overcast clouds
548,Jorochito,-18.05,-63.4333,71.53,91,33,5.77,BO,2022-04-23 06:55:41,scattered clouds
549,Santa Rosa,14.3122,121.1114,94.98,56,14,14.47,PH,2022-04-23 06:55:42,few clouds
550,Nalut,30.3333,10.85,65.23,19,0,9.31,LY,2022-04-23 06:55:42,clear sky
551,San Buenaventura,27.0833,-101.5333,75.92,56,6,5.86,MX,2022-04-23 06:55:42,clear sky
552,Olga,43.7444,135.2892,55.45,37,0,12.12,RU,2022-04-23 06:55:43,clear sky
553,Verkhnyachka,48.8285,30.0396,53.37,56,13,21.63,UA,2022-04-23 06:55:43,few clouds
554,Tyrma,50.0833,132.1667,47.52,68,100,8.28,RU,2022-04-23 06:55:44,overcast clouds
555,Sao Felix Do Xingu,-6.6447,-51.995,69.96,99,96,1.03,BR,2022-04-23 06:55:44,overcast clouds
556,Goundam,16.4145,-3.6708,79.03,10,84,8.99,ML,2022-04-23 06:55:44,broken clouds
557,Arlit,18.7369,7.3853,87.1,10,23,5.37,NE,2022-04-23 06:55:45,few clouds
558,Ishigaki,24.3448,124.1572,84.33,84,40,16.11,JP,2022-04-23 06:55:45,scattered clouds
559,Petatlan,17.5167,-101.2667,75.15,77,6,2.75,MX,2022-04-23 06:55:46,clear sky
560,Mahajanga,-15.7167,46.3167,83.07,65,98,9.31,MG,2022-04-23 06:55:46,overcast clouds
561,Vilhena,-12.7406,-60.1458,66.85,99,97,3.18,BR,2022-04-23 06:55:47,overcast clouds
562,Tulum,20.2167,-87.4667,71.78,90,26,5.3,MX,2022-04-23 06:55:34,scattered clouds
563,Loikaw,19.6742,97.2094,93.72,28,84,3.44,MM,2022-04-23 06:55:47,broken clouds
564,Luanda,-8.8368,13.2343,78.8,89,40,8.05,AO,2022-04-23 06:54:31,scattered clouds
565,Touros,-5.1989,-35.4608,76.21,91,90,9.22,BR,2022-04-23 06:53:14,overcast clouds
